experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score
1vR,coop,top,50,10,0.2540568085437213,0.3087204325261423,0.24561285119193427,0.293259667192782,0.15968707238010116,0.846615436047044
1vR,tafeng,top,50,10,0.0829431220593522,0.08319077657319333,0.06708723903741197,0.08496643708038384,0.04275671144413073,0.2638573564427709
1vR,coop,top,60,10,0.25660835386126296,0.3113485578175157,0.24788532116758683,0.29610758337290916,0.16109276760416663,0.8483249623026432
1vR,tafeng,top,60,10,0.07940067739134371,0.09020541319544476,0.06873909794739444,0.08458925812622381,0.045011927280801736,0.28551983406792847
1vR,coop,top,50,19,0.20073162075854104,0.4443958771700673,0.24814245673357505,0.25749875065862865,0.18953160322806836,0.90196663195338
1vR,tafeng,top,50,19,0.08137330596498447,0.08707419632298471,0.06698429232807832,0.08386190851423167,0.043438872017249365,0.2726064566144305
1vR,coop,top,60,14,0.2279489296078558,0.3785383937421134,0.25269427403715855,0.2796132916414429,0.17845007349365294,0.8798024861776359
1vR,tafeng,top,60,14,0.07763315962693718,0.09313448648373074,0.06828322975646887,0.0831840755288829,0.04534340449412164,0.2920663728286233
1vR,coop,top,60,5,0.316578117146384,0.2023255458553862,0.21690353635987494,0.3071652927138154,0.12078836268411774,0.7605559528561291
1vR,tafeng,top,60,5,0.08695121424250281,0.07709402504404253,0.06829720763427587,0.08874987133863192,0.0419489854187418,0.2520741508944776
1vR,coop,top,60,20,0.198489900417494,0.4605429967568119,0.24938539917261157,0.25626268522529055,0.1929286577625129,0.9067597920732068
1vR,tafeng,top,60,20,0.07701035673592053,0.09588272556086852,0.0683028519306636,0.08273950732241535,0.04578317072543389,0.29815919108115113
1vR,coop,top,60,8,0.2756399740078309,0.27184713515138903,0.24045245508584168,0.303029351042668,0.14825657365222014,0.8236274189137248
1vR,tafeng,top,60,8,0.08088949282072175,0.0865757340368447,0.06857326189063445,0.08543390484185162,0.044221653895498515,0.2768343271973036
1vR,coop,top,60,3,0.36097667568446573,0.14444194526426987,0.18294957841705564,0.2941142360579864,0.09266409186006297,0.6747484994973686
1vR,tafeng,top,60,3,0.09629677642381816,0.06239554341318438,0.06452383659094031,0.09056976561546698,0.036720756597005154,0.21156339123671247
1vR,coop,top,60,16,0.21682863160844684,0.4078892031708759,0.25251083128294294,0.2715256507105776,0.18445648272231108,0.8905316805629472
1vR,tafeng,top,60,16,0.07734213804589095,0.09439644511829627,0.06830832446873465,0.08298709196007455,0.04555726444013573,0.2950479647394348
1vR,coop,top,60,19,0.20271002577287614,0.4481469308458333,0.2504637752043256,0.25999375317065127,0.1912148782527072,0.9032563863757318
1vR,tafeng,top,60,19,0.07710843541719724,0.09575727454048541,0.06836612070484281,0.08284032150902848,0.04579581632671212,0.2979647394347939
1vR,coop,top,60,18,0.20715505692863279,0.4352908874410241,0.25137494432951296,0.2637894471592917,0.18926045904415628,0.8993954101620247
1vR,tafeng,top,60,18,0.07717135739243175,0.09529589688743803,0.06834868128641977,0.08287976621071966,0.045723730677889395,0.2969276639875551
1vR,coop,top,70,16,0.21831698420924978,0.4106999595310429,0.2542284783217758,0.273386040084029,0.18570303090171672,0.8914195588450264
1vR,tafeng,top,70,16,0.07364999128078012,0.10294432705339815,0.06936738850759476,0.08163139374994524,0.047819337322146376,0.31372871596611007
1vR,coop,top,60,13,0.2341533331988763,0.36283110653012673,0.25224036567702446,0.28370878534261207,0.174846889449287,0.8733994792590621
1vR,tafeng,top,60,13,0.07794050719251652,0.09249588875049995,0.06837067532776911,0.08343935282100799,0.045276984958493534,0.2908348457350272
1vR,coop,top,80,8,0.2781503407276186,0.2742854280723186,0.2423938767309948,0.30559866129786367,0.14946878661473065,0.8246329575833904
1vR,tafeng,top,80,8,0.07657222399605648,0.10088686670348532,0.07307567082044991,0.08641476413090679,0.04933872173169783,0.3085519350664628
1vR,coop,top,90,8,0.27859383649211145,0.27471933233735,0.24244248885639627,0.3058044372885971,0.14953917914788292,0.8229769669557863
1vR,tafeng,top,90,8,0.07986565414949519,0.10966324500126234,0.0778583282108702,0.09110746647497224,0.05310330447209425,0.3304417994754892
1vR,coop,top,80,5,0.318848868867345,0.20404892620345544,0.218354595515857,0.30920812285981375,0.12167597061577302,0.7622533924753133
1vR,tafeng,top,80,5,0.0849135395835784,0.08673619183379094,0.07273609347034458,0.09118239168266516,0.0460074333707904,0.27467356781555113
1vR,coop,top,90,12,0.24369439669361065,0.35007017848108374,0.2535769205706683,0.29076225406628836,0.1722569541903595,0.8650146858064783
1vR,tafeng,top,90,12,0.07540252375334078,0.12116354079298863,0.07776056536645277,0.08809226085281831,0.05520124850949078,0.35464998991325397
1vR,coop,top,80,12,0.2431224580040241,0.3493246664538767,0.25337525776197245,0.29032484088194466,0.1721245512530897,0.8665148904466327
1vR,tafeng,top,80,12,0.07254551412591642,0.11077425302009138,0.07275694815422795,0.08356515808878809,0.05099137049700368,0.32913774850017646
1vR,coop,top,90,20,0.20111501602665646,0.466210373258167,0.2521325464199733,0.2594076383695591,0.19490828690824788,0.9055282064010811
1vR,tafeng,top,90,20,0.0725664947284888,0.13121379350158488,0.07719279966306303,0.085727224339714,0.056441159875362246,0.37199919306031876
1vR,coop,top,80,4,0.33800614178543886,0.17613707161483727,0.20382972306009697,0.30523421226174824,0.10873231304603337,0.7266860884869203
1vR,tafeng,top,80,4,0.09066580402305612,0.07989222321496986,0.07232906392175605,0.09398969634751168,0.04410068224347221,0.2573814845312316
1vR,coop,top,80,16,0.21891272153762553,0.41156807410617247,0.2547294509074155,0.2740390926497434,0.18602431898343874,0.8909794640777058
1vR,tafeng,top,80,16,0.07103781604428587,0.11589887723243852,0.07254414141411154,0.08237350165341357,0.05168580673455056,0.34007763792495
1vR,coop,top,70,11,0.24988819525967637,0.3314076772703956,0.25145252739139573,0.2937793650660717,0.1672400979952124,0.8588698000415458
1vR,tafeng,top,70,11,0.07541905144109635,0.09879205772802353,0.06976093168526108,0.08306135119930137,0.04729248339644523,0.30426914534835897
1vR,coop,top,80,14,0.23000072598788263,0.3815892203760653,0.25471439463043777,0.2820019403070707,0.17982120904505317,0.8801189298161847
1vR,tafeng,top,80,14,0.07176140038450354,0.11402837128541414,0.07280603229097606,0.08302254451733604,0.05154069231873296,0.3356075755793436
1vR,coop,top,80,13,0.23629484360362976,0.36584611965051844,0.2542846363064216,0.286165565973724,0.1762144319932908,0.8737401766416859
1vR,tafeng,top,80,13,0.07198374009631509,0.11222822965656945,0.07263804216389234,0.08310940708541587,0.0511808549505524,0.3323138454299494
1vR,coop,top,60,11,0.24856360101749794,0.32966039685967263,0.25017086558293594,0.2922485934258289,0.16639438590013877,0.8580685278812608
1vR,tafeng,top,60,11,0.07864820844468239,0.0908770089319859,0.06843664913597747,0.08394599811502554,0.04500894600431375,0.2873995333160487
1vR,coop,top,80,2,0.396251727088826,0.10939364225534191,0.1538256150343502,0.27226981164012304,0.07316279422700174,0.5965954148819121
1vR,tafeng,top,80,2,0.11175155864015998,0.058160260999247496,0.0659602207210856,0.09787719211477369,0.035766172472493515,0.19538877779084812
1vR,coop,top,80,6,0.30312769731485256,0.22931118861084746,0.22888590092806133,0.3097319500649976,0.13244827168158335,0.7881503830158257
1vR,tafeng,top,80,6,0.08154922950241147,0.0932606249135472,0.07344977423722897,0.08967341040590007,0.04781468969266288,0.2903187860251735
1vR,coop,top,70,14,0.22942990638559083,0.3809513620430149,0.25429986800884674,0.28141479076872417,0.17957262279287203,0.8805964132115682
1vR,tafeng,top,70,14,0.07406475330305222,0.10172502038811228,0.06946531595584045,0.08197862828050866,0.04767453505620254,0.3110142304844945
1vR,coop,top,fixed,13,0.23240999046894908,0.3492636557490906,0.24273760282021808,0.2774613378130913,0.1667026898353474,0.8410295676758157
1vR,tafeng,top,fixed,13,0.0775859771008542,0.11809510971545088,0.0794649123879443,0.09027839807624392,0.055878824398286814,0.3639499784389823
1vR,coop,top,fixed,3,0.3444261200769623,0.1345729590468256,0.1681528088987191,0.27225502955833664,0.0855687337064768,0.6367652255860525
1vR,tafeng,top,fixed,3,0.10478654592496765,0.07001554604022514,0.07206687052243771,0.10022443713922005,0.041166160445287266,0.24665804225959465
1vR,coop,top,fixed,7,0.2807246352422463,0.23809952920048627,0.22153494872455126,0.29254755530209364,0.13222605449746272,0.768936270467664
1vR,tafeng,top,fixed,7,0.08505308117209798,0.10192805031191755,0.07923691118226697,0.09494037094023637,0.05227155830169637,0.3260025873221216
1vR,coop,top,fixed,16,0.21572547588273822,0.3942761679492124,0.24427028457070055,0.26675227846530175,0.17657683194605864,0.8617622805984215
1vR,tafeng,top,fixed,16,0.07639251948760357,0.12247595413336522,0.07942872664502085,0.08939542952998274,0.056607940906971084,0.3717119448037947
1vR,coop,top,80,11,0.25060820460651617,0.33211858727935634,0.25194536681573887,0.2944855901894725,0.16754172076118592,0.8584024745521103
1vR,tafeng,top,80,11,0.07323794603232316,0.10881631447121559,0.07287362661674697,0.08410153050973292,0.05073526127367182,0.3260792847900247
1vR,coop,top,fixed,2,0.3725114854517611,0.10115388008689093,0.14002383227450566,0.24816613953519165,0.06710582704811001,0.5590764518789021
1vR,tafeng,top,fixed,2,0.1179387667097887,0.056406810860629895,0.06634750049074943,0.10060227868365969,0.03523248022896902,0.2065545493747305
1vR,coop,top,fixed,6,0.2932324184238426,0.21595021014148125,0.21372358761312943,0.2929810342489828,0.1235404670086647,0.7494993521027211
1vR,tafeng,top,fixed,6,0.08753773178094004,0.09623489357371595,0.07843405487062048,0.09596940364496787,0.05056565947255317,0.3126347563605002
1vR,coop,top,70,9,0.26729619697062396,0.29423412597155946,0.24630184283146056,0.3016921224637801,0.15611410409059998,0.8384255676004216
1vR,tafeng,top,70,9,0.07662291370443051,0.09464254970715476,0.0694681248680147,0.0837122576459477,0.04638476221422369,0.29472731759480136
1vR,coop,top,fixed,17,0.21139093048488772,0.40821237949755834,0.24465522982359886,0.2638228064922865,0.1794596320337051,0.8672988573447992
1vR,tafeng,top,fixed,17,0.07609288475660897,0.12333974521405132,0.07939595797790662,0.08916770393553945,0.05674552468665643,0.3742992669253989
1vR,coop,top,fixed,5,0.3068951977068363,0.19123455561631325,0.20274810824018658,0.2904732138452644,0.11302209854180746,0.7224054658970432
1vR,tafeng,top,fixed,5,0.09140434095155958,0.0887869207095587,0.07717087687897556,0.09736926575012363,0.04818580409584315,0.29452350150927126
1vR,coop,top,fixed,4,0.32451800369105116,0.1646617153755805,0.18855946661590908,0.28522498445249844,0.10078643458282606,0.6855342207562728
1vR,tafeng,top,fixed,4,0.09580278855828661,0.08066211488940572,0.07485606551671166,0.09802799488021638,0.04515804531351747,0.2716688227684347
1vR,coop,top,90,3,0.3625618420306709,0.14512963714108273,0.1833783057959229,0.2947884917712327,0.09298148029073305,0.6746084934063257
1vR,tafeng,top,90,3,0.10409521888238854,0.07562244931225423,0.07478856665360539,0.10194257324369718,0.04362528872193501,0.24490619326205365
1vR,coop,top,fixed,20,0.19905517660877947,0.44763651585687686,0.24368368473637408,0.2542216043490723,0.18610336007300957,0.8799034044057015
1vR,tafeng,top,fixed,20,0.07543007074044926,0.1246836934354721,0.07916716693790517,0.08858529605922705,0.05686612691275752,0.37473048727899955
1vR,coop,top,fixed,9,0.26226832763969055,0.28038953014849055,0.23370243746818345,0.29063587948232306,0.14735624586973017,0.801979031688067
1vR,tafeng,top,fixed,9,0.08111990663737106,0.1089698096439243,0.07920936483026172,0.0924719473287279,0.05388408997681467,0.34540750323415265
1vR,coop,top,90,5,0.31884609550600534,0.2040258301053086,0.218031930476224,0.30883323213428965,0.1215545288064725,0.7603018978934256
1vR,tafeng,top,90,5,0.08900880909152041,0.09263852930256598,0.07713732311546956,0.09616797407101633,0.048987737573620044,0.2894896106516038
1vR,coop,top,fixed,18,0.20698807773503916,0.421475693380325,0.24444904247778818,0.2605079650994424,0.18184657986781683,0.8718341382966192
1vR,tafeng,top,fixed,18,0.07576735566614572,0.12386524053205021,0.07925580979467034,0.08886960766483024,0.056772037135987975,0.3742992669253989
1vR,coop,top,70,19,0.20404858821093044,0.45111378380390416,0.2520863165586237,0.26170000931199955,0.1924403913083665,0.9039513144633281
1vR,tafeng,top,70,19,0.07317244821455723,0.10436292144188165,0.06920596412134675,0.08120320028248579,0.04794474641990497,0.3163609443119191
1vR,coop,top,fixed,10,0.25406359209957985,0.2992713988055174,0.23746428815077783,0.28813744061026225,0.1533244393258202,0.8132288844386854
1vR,tafeng,top,fixed,10,0.08013289116135171,0.11255526890806924,0.07962978526712729,0.09205889069690198,0.054803385524425756,0.35316946959896506
1vR,coop,top,fixed,14,0.22653393108246445,0.3651061046059674,0.24374734608473744,0.2740257168593084,0.17047158266744347,0.8487454352691719
1vR,tafeng,top,fixed,14,0.07723057571052395,0.11973055544949153,0.07958623245547737,0.09007960764019746,0.05624952132000959,0.3665373005605865
1vR,coop,top,fixed,15,0.22112020239155353,0.3803763793540662,0.24438752621655932,0.2706115277767355,0.1738593696496618,0.8559901048415597
1vR,tafeng,top,fixed,15,0.07679319506615755,0.12118655255365089,0.07953726328264919,0.08974228977643489,0.05646496862031397,0.3682621819749892
1vR,coop,top,fixed,19,0.2029639501919304,0.4349115010365809,0.2442022386308275,0.2574016926656379,0.18412528096904981,0.8762516197431971
1vR,tafeng,top,fixed,19,0.07558326744501792,0.12434102342632801,0.07921392488500921,0.08871776059888357,0.05683109052357241,0.37473048727899955
1vR,coop,top,70,5,0.3187286673796133,0.20396629647531464,0.218373837533356,0.3092145467769816,0.12166282751830633,0.7625635304707756
1vR,tafeng,top,70,5,0.08527597269063092,0.08140339635362764,0.06973169796401808,0.08897443098561385,0.04357126691294955,0.2624002632228346
1vR,coop,top,fixed,8,0.27086523736600304,0.26008975672463913,0.22841340831100337,0.29204225685526297,0.14034834133137047,0.7879608905642597
1vR,tafeng,top,fixed,8,0.0828507772233516,0.10600244449883203,0.0793807928907857,0.09367268220712544,0.053287339906122486,0.33678309616213886
1vR,coop,top,fixed,12,0.23914910383133967,0.3335750770589211,0.2418099386303117,0.28135167582754284,0.1629474830301917,0.8327836023088703
1vR,tafeng,top,fixed,12,0.07853410903216854,0.11717085710522043,0.07988436254365495,0.09112966803043183,0.0558719285455154,0.36222509702457956
1vR,coop,top,fixed,11,0.24624384676069208,0.3170048070439057,0.24003307849351824,0.2848458651019643,0.1584886137667084,0.8235952408999883
1vR,tafeng,top,fixed,11,0.07902739898212084,0.11438578402583946,0.07944071803142591,0.09123817765840776,0.055110322783222275,0.35575679172056923
1vR,coop,top,90,4,0.33798085099537134,0.17624630937485042,0.20363125161649762,0.30490068619208666,0.10870550503475547,0.7250302219648184
1vR,tafeng,top,90,4,0.09419339654360837,0.08445814204402147,0.07586114819066725,0.098089140803766,0.04645124848435686,0.26689529957635666
1vR,coop,top,90,6,0.3031504387355957,0.22931989707430261,0.2285587499902502,0.30940355831682625,0.13231649657564593,0.7863621947351729
1vR,tafeng,top,90,6,0.08462443682334744,0.0991334877744912,0.0773230861043351,0.09374968547658509,0.050615551390141345,0.3050231995158362
1vR,coop,top,80,19,0.2047425803545795,0.45236218802440975,0.25277781851997444,0.2625165937822308,0.19291782794421156,0.903451409696609
1vR,tafeng,top,80,19,0.07034243912288764,0.11750838409355378,0.07220413798369173,0.08170166968752766,0.051737326410897504,0.3424303023173744
1vR,coop,top,80,17,0.21386277520746622,0.4256524088182081,0.25425825500372856,0.27008503463507716,0.18858635380868405,0.8955548943217702
1vR,tafeng,top,80,17,0.07071735201583246,0.11641862850163902,0.07236422167771618,0.0820561137760605,0.051670857551095656,0.34078343724267735
1vR,coop,top,70,8,0.27740790476849936,0.2737840786607671,0.24196254412235083,0.3049372934656099,0.149219449720853,0.8249936527231742
1vR,tafeng,top,70,8,0.07782592431560104,0.09217206485360808,0.06954738048033754,0.0845268848236929,0.045937101722742735,0.28938060376737684
1vR,coop,top,70,4,0.3378016879909522,0.1760532084066375,0.20385640741831254,0.30523404210365196,0.10872393747260678,0.7270717126876294
1vR,tafeng,top,70,4,0.09021551369581311,0.07517037029283585,0.06920455965439087,0.09123032016084572,0.04178520798925323,0.2455375503824957
1vR,coop,top,80,7,0.28964721639798274,0.25243752273922837,0.2365360227590909,0.30812621674559115,0.1415246815891138,0.8083287777401028
1vR,tafeng,top,80,7,0.07870642669489863,0.09725159855296547,0.07325317475145113,0.08785901589985308,0.04863865646886243,0.30114104223032584
1vR,coop,top,60,7,0.2872046792900014,0.25039686064104266,0.2347933075732431,0.30573397168249133,0.14046907694875785,0.8073177683903968
1vR,tafeng,top,60,7,0.0822170882872205,0.08417749745072592,0.06855187873967201,0.0862142269991725,0.04370743105032364,0.27054705729841844
1vR,coop,top,90,16,0.21945211938448195,0.41251074109125563,0.25499140418154087,0.2745210323309942,0.18618287319485127,0.8894404684749284
1vR,tafeng,top,90,16,0.07364257131253298,0.1285332278251265,0.07769997507560247,0.08675934178921513,0.056336562811055646,0.36836796449465403
1vR,coop,top,80,15,0.22420278211740452,0.3968136955975006,0.254819509227003,0.27792565556797666,0.18306539803572136,0.8858458294985618
1vR,tafeng,top,80,15,0.07138777487265899,0.11514109694347371,0.07270135764320101,0.0827014632706783,0.05165375630479939,0.33796023997176805
1vR,coop,top,60,12,0.24099711098859444,0.34659958254824996,0.2514463987573823,0.2879453572780347,0.170860729543316,0.8662660860534563
1vR,tafeng,top,60,12,0.07818024779069632,0.09167924827825384,0.06833938005077463,0.08358807341017939,0.04511672895956217,0.2891495981332642
